UniqueIDN,LAT,LON,PlantType,FuelType,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour,PLCO2RTA_total
58001_G_STG-1,31.055833,-97.317222,Combined Cycle,NaturalGas,312.0,2170.8000000000025,67,32.400000000000034,2046387.1104000022
58001_G_STG-2,31.055833,-97.317222,Combined Cycle,NaturalGas,312.0,0.0,0,0.0,0.0
58005_G_CTG-1,33.582573,-96.617893,Combined Cycle,NaturalGas,204.0,0.0,0,0.0,0.0
58005_G_CTG-2,33.582573,-96.617893,Combined Cycle,NaturalGas,204.0,0.0,0,0.0,0.0
58005_G_STG-1,33.582573,-96.617893,Combined Cycle,NaturalGas,309.0,0.0,0,0.0,0.0
58151_G_GTG01,30.617778,-96.343333,Combined Cycle,NaturalGas,32.4,0.0,0,0.0,0.0
58151_G_STG02,30.617778,-96.343333,Combined Cycle,NaturalGas,11.0,0.0,0,0.0,0.0
58151_G_STG04,30.617778,-96.343333,Combined Cycle,NaturalGas,5.0,0.0,0,0.0,0.0
7512_G_1,29.44905658154098,-98.51974876627708,Combined Cycle,NaturalGas,157.0,0.0,0,0.0,0.0
7512_G_2,29.44905658154098,-98.51974876627708,Combined Cycle,NaturalGas,157.0,0.0,0,0.0,0.0
7512_G_3,29.44905658154098,-98.51974876627708,Combined Cycle,NaturalGas,160.0,0.0,0,0.0,0.0
7900_G_5A,30.2098,-97.6129,Combined Cycle,NaturalGas,161.0,0.0,0,0.0,0.0
7900_G_5C,30.2098,-97.6129,Combined Cycle,NaturalGas,151.0,0.0,0,0.0,0.0
10184_G_EG1,30.397351,-97.842586,Combustion Turbine,NaturalGas,2.2,1552.6208179389694,718,2.1624245375194557,2586520.3363294364
10184_G_EG2,30.397351,-97.842586,Combustion Turbine,NaturalGas,2.8,1976.0628591950067,718,2.752176684115608,3825355.722926127
10243_G_GEN5,27.5697,-97.8228,Combustion Turbine,NaturalGas,32.5,22936.443901370865,718,31.944907940627946,26584691.731879015
10298_G_GEN4,29.6225,-95.0458,Combustion Turbine,NaturalGas,65.0,45872.88780274173,718,63.88981588125589,25336696.882761523
10298_G_GT1,29.6225,-95.0458,Combustion Turbine,NaturalGas,75.0,52930.25515700969,718,73.71901832452603,29234650.249340218
10436_G_GT38,29.753517,-94.997277,Combustion Turbine,NaturalGas,31.0,21877.838798230663,718,30.470527574137414,3471028.514533286
10436_G_GT41,29.753517,-94.997277,Combustion Turbine,NaturalGas,18.0,12703.261237682318,718,17.692564397886237,2015435.9116644883
10436_G_GT42,29.753517,-94.997277,Combustion Turbine,NaturalGas,18.0,12703.261237682318,718,17.692564397886237,2015435.9116644883
10436_G_GT43,29.753517,-94.997277,Combustion Turbine,NaturalGas,18.0,12703.261237682318,718,17.692564397886237,2015435.9116644883
10436_G_GT44,29.753517,-94.997277,Combustion Turbine,NaturalGas,18.0,12703.261237682318,718,17.692564397886237,2015435.9116644883
10436_G_GT45,29.753517,-94.997277,Combustion Turbine,NaturalGas,31.0,21877.838798230663,718,30.470527574137414,3471028.514533286
10790_G_GEN1,28.675088,-96.956014,Combustion Turbine,NaturalGas,75.0,52930.25515700969,718,73.71901832452603,33059284.626475427
3464_G_73,29.822201,-95.219429,Combustion Turbine,NaturalGas,54.0,38109.78371304697,718,53.07769319365873,67836405.86360015
3464_G_74,29.822201,-95.219429,Combustion Turbine,NaturalGas,54.0,38109.78371304697,718,53.07769319365873,67836405.86360015
3464_G_81,29.822201,-95.219429,Combustion Turbine,NaturalGas,54.0,38109.78371304697,718,53.07769319365873,67836405.86360015
3464_G_82,29.822201,-95.219429,Combustion Turbine,NaturalGas,64.0,45167.15106731494,718,62.90689563692889,80398703.24574834
3464_G_83,29.822201,-95.219429,Combustion Turbine,NaturalGas,64.0,45167.15106731494,718,62.90689563692889,80398703.24574834
3464_G_84,29.822201,-95.219429,Combustion Turbine,NaturalGas,64.0,45167.15106731494,718,62.90689563692889,80398703.24574834
3469_G_51,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_52,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_53,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_54,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_55,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_56,29.9417,-95.5306,Combustion Turbine,NaturalGas,58.0,40932.730654754145,718,57.00937417096677,55558281.84681238
3469_G_GT1,29.9417,-95.5306,Combustion Turbine,NaturalGas,13.0,9174.577560548341,718,12.777963176251172,12452718.344975188
3507_G_D1,32.124519,-96.101277,Combustion Turbine,NaturalGas,2.0,1411.4734708535918,718,1.9658404886540277,2351382.123935824
3507_G_D2,32.124519,-96.101277,Combustion Turbine,NaturalGas,2.0,1411.4734708535918,718,1.9658404886540277,2351382.123935824
3548_G_GT1,30.3033,-97.6128,Combustion Turbine,NaturalGas,52.0,36698.310242193365,718,51.11185270500469,54108906.07884595
3548_G_GT2,30.3033,-97.6128,Combustion Turbine,NaturalGas,52.0,36698.310242193365,718,51.11185270500469,54108906.07884595
3548_G_GT3,30.3033,-97.6128,Combustion Turbine,NaturalGas,52.0,36698.310242193365,718,51.11185270500469,54108906.07884595
3548_G_GT4,30.3033,-97.6128,Combustion Turbine,NaturalGas,52.0,36698.310242193365,718,51.11185270500469,54108906.07884595
3559_G_10,25.9131,-97.5214,Combustion Turbine,NaturalGas,45.0,31758.153094205816,718,44.231410994715624,44819836.84770935
3576_G_4,33.068055,-96.452481,Combustion Turbine,NaturalGas,75.0,52930.25515700969,718,73.71901832452603,84003596.60999411
3612_G_5,29.257046,-98.384045,Combustion Turbine,NaturalGas,48.0,33875.36330048619,718,47.180171727696646,33212185.313152574
3612_G_6,29.257046,-98.384045,Combustion Turbine,NaturalGas,48.0,33875.36330048619,718,47.180171727696646,33212185.313152574
3612_G_7,29.257046,-98.384045,Combustion Turbine,NaturalGas,48.0,33875.36330048619,718,47.180171727696646,33212185.313152574
3612_G_8,29.257046,-98.384045,Combustion Turbine,NaturalGas,47.0,33169.6265650594,718,46.19725148336964,32520264.78579523
3628_G_4,32.6581,-98.3103,Combustion Turbine,NaturalGas,104.0,73396.62048438673,718,102.22370541000937,104873274.95545937
3628_G_5,32.6581,-98.3103,Combustion Turbine,NaturalGas,104.0,73396.62048438673,718,102.22370541000937,104873274.95545937
4195_G_EP,33.1707,-96.1264,Combustion Turbine,NaturalGas,8.0,5645.893883414367,718,7.863361954616111,4893183.310877563
4195_G_EP2,33.1707,-96.1264,Combustion Turbine,NaturalGas,8.0,5645.893883414367,718,7.863361954616111,4893183.310877563
4195_G_EP3,33.1707,-96.1264,Combustion Turbine,NaturalGas,8.0,5645.893883414367,718,7.863361954616111,4893183.310877563
50137_G_GEN1,29.277934028040146,-96.22230946019198,Combustion Turbine,NaturalGas,72.0,50813.04495072927,718,70.77025759154495,85891916.69371536
50475_G_GEN1,27.811083,-97.595813,Combustion Turbine,NaturalGas,33.0,23289.312269084254,718,32.43636806279144,21295164.906043913
55365_G_GT1,29.7028,-95.0718,Combustion Turbine,NaturalGas,38.0,26817.99594621824,718,37.35096928442652,41980005.86034381
55365_G_GT2,29.7028,-95.0718,Combustion Turbine,NaturalGas,38.0,26817.99594621824,718,37.35096928442652,41980005.86034381
55365_G_GT3,29.7028,-95.0718,Combustion Turbine,NaturalGas,38.0,26817.99594621824,718,37.35096928442652,41980005.86034381
55365_G_GT4,29.7028,-95.0718,Combustion Turbine,NaturalGas,38.0,26817.99594621824,718,37.35096928442652,41980005.86034381
57504_G_CHP1,29.703454,-95.398317,Combustion Turbine,NaturalGas,48.0,33875.36330048619,718,47.180171727696646,21472644.28600578
58378_G_GT2,29.475278,-95.634167,Combustion Turbine,NaturalGas,74.0,52224.518421582885,718,72.736098080199,89272239.84201224
7325_G_1,29.694838,-95.040622,Combustion Turbine,NaturalGas,81.0,57164.675569570456,718,79.6165397904881,94164111.67924595
7325_G_2,29.694838,-95.040622,Combustion Turbine,NaturalGas,81.0,57164.675569570456,718,79.6165397904881,94164111.67924595
8063_G_CT1,32.403056,-97.700556,Combustion Turbine,NaturalGas,71.0,50107.30821530248,718,69.78733734721794,89356212.41842426
8063_G_CT2,32.403056,-97.700556,Combustion Turbine,NaturalGas,70.0,49401.571479875696,718,68.80441710289094,88097674.21534789
8063_G_CT3,32.403056,-97.700556,Combustion Turbine,NaturalGas,69.0,48695.83474444891,718,67.82149685856395,86839136.01227151
8063_G_CT4,32.403056,-97.700556,Combustion Turbine,NaturalGas,68.0,47990.0980090221,718,66.8385766142369,85580597.80919509
3559_G_DG-3a,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3559_G_DG-7a,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3609_G_CGT1,29.3525,-98.5761,Combustion Turbine,NaturalGas,45.0,0.0,0,0.0,0.0
3609_G_CGT2,29.3525,-98.5761,Combustion Turbine,NaturalGas,46.0,0.0,0,0.0,0.0
3630_G_13A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_16A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_2A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_3A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_9A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3631_G_4,28.8947,-97.135,Combustion Turbine,NaturalGas,1.6,0.0,0,0.0,0.0
59391_G_ENG04,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59391_G_ENG12,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59938_G_UNIT3,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,0.0,0,0.0,0.0
57322_G_GT01,29.838138,-94.900661,Combustion Turbine,NaturalGas,12.3,0.0,0,0.0,0.0
3504_G_D1,31.93985,-94.989834,Combustion Turbine,NaturalGas,2.0,0.0,0,0.0,0.0
3504_G_D2,31.93985,-94.989834,Combustion Turbine,NaturalGas,2.0,0.0,0,0.0,0.0
3504_G_D3,31.93985,-94.989834,Combustion Turbine,NaturalGas,2.0,0.0,0,0.0,0.0
3504_G_D4,31.93985,-94.989834,Combustion Turbine,NaturalGas,2.0,0.0,0,0.0,0.0
3504_G_D5,31.93985,-94.989834,Combustion Turbine,NaturalGas,2.0,0.0,0,0.0,0.0
3631_G_1,28.8947,-97.135,Combustion Turbine,NaturalGas,10.5,0.0,0,0.0,0.0
3631_G_2,28.8947,-97.135,Combustion Turbine,NaturalGas,11.5,0.0,0,0.0,0.0
55015_G_GEN4,29.0728,-95.745,Combustion Turbine,NaturalGas,109.0,156960.0,720,218.0,122457680.64
3466_G_PHR1,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
3466_G_PHR3,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
3466_G_PHR6,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
60468_G_GT-1,29.647267,-95.451516,Combustion Turbine,NaturalGas,117.0,0.0,0,0.0,0.0
3559_G_DG-4,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,54000.0,720,75.0,76209444.0
3630_G_11A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_17A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_20A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_6A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
55015_G_GEN1,29.0728,-95.745,Combustion Turbine,NaturalGas,109.0,720.0,720,1.0,561732.48
55015_G_GEN3,29.0728,-95.745,Combustion Turbine,NaturalGas,109.0,720.0,720,1.0,561732.48
999_G_nan_1,31.482595722807698,-99.34939812991905,Combustion Turbine,NaturalGas,303.1,0.0,0,0.0,0.0
10298_G_GT2,29.6225,-95.0458,Combustion Turbine,NaturalGas,75.0,0.0,0,0.0,0.0
10298_G_GT3,29.6225,-95.0458,Combustion Turbine,NaturalGas,75.0,0.0,0,0.0,0.0
3439_G_4,27.5667,-99.5089,Combustion Turbine,NaturalGas,90.1,0.0,0,0.0,0.0
3439_G_5,27.5667,-99.5089,Combustion Turbine,NaturalGas,87.3,0.0,0,0.0,0.0
3466_G_PHR2,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
3466_G_PHR4,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
3466_G_PHR5,29.389510625489976,-94.9597554947371,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
3470_G_GT1,29.4828,-95.6311,Combustion Turbine,NaturalGas,13.0,6932.454845864605,117,59.2517508193556,14229404.302615078
3559_G_DG-2,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,43200.0,720,60.0,60967555.2
3559_G_DG-3b,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3559_G_DG-6a,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3559_G_DG-6b,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3559_G_DG-7b,25.9131,-97.5214,Combustion Turbine,NaturalGas,1.0,0.0,0,0.0,0.0
3561_G_7,30.64741,-96.372316,Combustion Turbine,NaturalGas,21.0,0.0,0,0.0,0.0
3609_G_CGT3,29.3525,-98.5761,Combustion Turbine,NaturalGas,44.0,0.0,0,0.0,0.0
3609_G_CGT4,29.3525,-98.5761,Combustion Turbine,NaturalGas,46.0,0.0,0,0.0,0.0
3630_G_10A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,720.0,720,1.0,716731.2000000001
3630_G_12A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_14A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_15A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_18A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,1302.0,62,21.0,1296088.9200000002
3630_G_19A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,4185.0,93,45.0,4166000.1
3630_G_1A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,644.0,14,46.0,641076.24
3630_G_21A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_22A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,1150.0,25,46.0,1144779.0
3630_G_23A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,520.7999999999994,62,8.39999999999999,518435.5679999994
3630_G_24A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,285.6,34,8.4,284303.37600000005
3630_G_4A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,117.60000000000004,14,8.400000000000002,117066.09600000003
3630_G_5A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3630_G_7A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,671.999999999999,80,8.399999999999988,668949.1199999991
3630_G_8A,28.9275,-99.0919,Combustion Turbine,NaturalGas,8.4,0.0,0,0.0,0.0
3631_G_5,28.8947,-97.135,Combustion Turbine,NaturalGas,1.6,168.00000000000006,20,8.400000000000002,207001.70400000009
55015_G_GEN2,29.0728,-95.745,Combustion Turbine,NaturalGas,109.0,0.0,0,0.0,0.0
56374_G_CT1,30.304994,-97.707675,Combustion Turbine,NaturalGas,3.7,0.0,0,0.0,0.0
56374_G_DG1,30.304994,-97.707675,Combustion Turbine,NaturalGas,1.5,1364.0,31,44.0,1559393.0
56674_G_CGT1,30.0381,-96.9875,Combustion Turbine,NaturalGas,44.0,0.0,0,0.0,0.0
56674_G_CGT2,30.0381,-96.9875,Combustion Turbine,NaturalGas,44.0,0.0,0,0.0,0.0
56674_G_CGT3,30.0381,-96.9875,Combustion Turbine,NaturalGas,44.0,0.0,0,0.0,0.0
56674_G_CGT4,30.0381,-96.9875,Combustion Turbine,NaturalGas,44.0,0.0,0,0.0,0.0
59391_G_ENG01,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,1134.5999999999988,62,18.29999999999998,1185497.0213999986
59391_G_ENG02,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59391_G_ENG03,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,13175.99999999986,720,18.299999999999805,13767062.183999853
59391_G_ENG05,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,166.00000000000003,20,8.3,173446.594
59391_G_ENG06,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,116.19999999999997,14,8.299999999999999,121412.61579999997
59391_G_ENG07,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59391_G_ENG08,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59391_G_ENG09,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,771.8999999999991,93,8.29999999999999,806526.6620999989
59391_G_ENG10,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59391_G_ENG11,26.451111,-98.1775,Combustion Turbine,NaturalGas,18.3,0.0,0,0.0,0.0
59938_G_UNIT1,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,7080.0,118,60.0,7797352.68
59938_G_UNIT2,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,43200.0,720,60.0,47577067.199999996
59938_G_UNIT4,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,0.0,0,0.0,0.0
59938_G_UNIT5,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,1240.068667672887,21,59.05088893680414,1365713.6651501714
59938_G_UNIT6,29.550278,-96.537778,Combustion Turbine,NaturalGas,8.3,30960.0,720,43.0,34096898.16
60264_G_BCGT1,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,602.0,14,43.0,921913.034
60264_G_BCGT2,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,30960.0,720,43.0,47412670.32
60264_G_BCGT3,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,602.0,14,43.0,921913.034
60264_G_BCGT4,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,0.0,0,0.0,0.0
60264_G_BCGT5,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,1689.7856730586632,67,25.220681687442735,2587766.5060784784
60264_G_BCGT6,29.49233,-94.98483,Combustion Turbine,NaturalGas,60.0,3276.7992782298415,78,42.01024715679284,5018146.120268909
60459_G_PC1,28.64807,-96.54621,Combustion Turbine,NaturalGas,43.0,30960.0,720,43.0,38632878.720000006
60459_G_PC2,28.64807,-96.54621,Combustion Turbine,NaturalGas,43.0,2859.197993626911,58,49.29651713149846,3567798.7507834556
60460_G_CH1,29.883214,-95.111345,Combustion Turbine,NaturalGas,43.0,0.0,0,0.0,0.0
60460_G_CH2,29.883214,-95.111345,Combustion Turbine,NaturalGas,43.0,0.0,0,0.0,0.0
60910_G_NPLPS,29.646791,-95.054145,Combustion Turbine,NaturalGas,25.5,0.0,0,0.0,0.0
61241_G_VC-1,28.7853,-97.0093,Combustion Turbine,NaturalGas,43.0,0.0,0,0.0,0.0
61241_G_VC-2,28.7853,-97.0093,Combustion Turbine,NaturalGas,43.0,0.0,0,0.0,0.0
61242_G_VP-1,28.695805,-96.945409,Combustion Turbine,NaturalGas,50.0,0.0,0,0.0,0.0
61242_G_VP-2,28.695805,-96.945409,Combustion Turbine,NaturalGas,50.0,0.0,0,0.0,0.0
6243_G_2,30.7217,-96.4608,Combustion Turbine,NaturalGas,47.1,0.0,0,0.0,0.0
6243_G_3,30.7217,-96.4608,Combustion Turbine,NaturalGas,47.1,0.0,0,0.0,0.0
7900_G_SH1,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
7900_G_SH2,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
7900_G_SH3,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
7900_G_SH4,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
7900_G_SH6,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
7900_G_SH7,30.2098,-97.6129,Combustion Turbine,NaturalGas,47.3,0.0,0,0.0,0.0
54338_G_GENE,26.269683,-97.867012,Combustion Turbine,Oil,1.4,0.0,0,0.0,0.0
50569_G_GEN3,33.019646,-96.961986,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
50569_G_GEN4,33.019646,-96.961986,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
50569_G_GEN5,33.019646,-96.961986,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
50569_G_GEN6,33.019646,-96.961986,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
55588_G_1,30.33464826717767,-97.78157025366654,Landfill Gas,LF Gas,0.781751825,0.0,0,0.0,0.0
55588_G_2,30.33464826717767,-97.78157025366654,Landfill Gas,LF Gas,0.781751825,0.0,0,0.0,0.0
55588_G_3,30.33464826717767,-97.78157025366654,Landfill Gas,LF Gas,0.781751825,0.0,0,0.0,0.0
55588_G_4,30.33464826717767,-97.78157025366654,Landfill Gas,LF Gas,0.781751825,0.0,0,0.0,0.0
56113_G_1,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_2,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_3,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_4,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_5,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_6,29.4289,-98.3433,Landfill Gas,LF Gas,1.216058394,0.0,0,0.0,0.0
56113_G_7,29.4289,-98.3433,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
56524_G_GEN1,30.3344,-97.6217,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56524_G_GEN2,30.3344,-97.6217,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56524_G_GEN3,30.3344,-97.6217,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56524_G_GEN4,30.3344,-97.6217,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56528_G_GEN1,32.76660316301491,-96.77791944216865,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56528_G_GEN2,32.76660316301491,-96.77791944216865,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56528_G_GEN3,32.76660316301491,-96.77791944216865,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56528_G_GEN4,32.76660316301491,-96.77791944216865,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
56864_G_1,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
56864_G_2,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
56864_G_3,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
56864_G_4,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
56864_G_5,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
56864_G_6,29.3467,-98.6536,Landfill Gas,LF Gas,1.389781022,0.0,0,0.0,0.0
57020_G_GEN1,32.724553,-97.537118,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57020_G_GEN2,32.724553,-97.537118,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57020_G_GEN3,32.724553,-97.537118,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57071_G_1,33.205262971606786,-97.1169058872254,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57165_G_GEN1,33.031111,-96.957222,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57165_G_GEN2,33.031111,-96.957222,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57167_G_GEN1,29.7372,-98.0228,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
57167_G_GEN2,29.7372,-98.0228,Landfill Gas,LF Gas,1.6,0.0,0,0.0,0.0
58946_G_ENG1,32.648611,-96.644444,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
58946_G_ENG2,32.648611,-96.644444,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
58946_G_ENG3,32.648611,-96.644444,Landfill Gas,LF Gas,1.4,0.0,0,0.0,0.0
59649_G_UNIT1,29.33,-98.66,Landfill Gas,LF Gas,1.1,0.0,0,0.0,0.0
59649_G_UNIT2,29.33,-98.66,Landfill Gas,LF Gas,1.1,0.0,0,0.0,0.0
59649_G_UNIT3,29.33,-98.66,Landfill Gas,LF Gas,1.1,0.0,0,0.0,0.0
59649_G_UNIT4,29.33,-98.66,Landfill Gas,LF Gas,1.1,0.0,0,0.0,0.0
50569_G_GEN1,33.019646,-96.961986,Landfill Gas,LF Gas,2.518978102,0.0,0,0.0,0.0
50569_G_GEN2,33.019646,-96.961986,Landfill Gas,LF Gas,2.518978102,0.0,0,0.0,0.0
10436_G_ST34,29.753517,-94.997277,Non-Fossil Waste,Non-Fossil,7.5,0.0,0,0.0,0.0
50404_G_TG2,28.5707,-96.8333,Non-Fossil Waste,Non-Fossil,15.0,0.0,0,0.0,0.0
50404_G_TG3,28.5707,-96.8333,Non-Fossil Waste,Non-Fossil,23.8,0.0,0,0.0,0.0
52065_G_GEN1,29.71977,-95.270562,Non-Fossil Waste,Non-Fossil,5.5,0.0,0,0.0,0.0
52065_G_GEN2,29.71977,-95.270562,Non-Fossil Waste,Non-Fossil,1.5,0.0,0,0.0,0.0
58870_G_MG202,29.739444,-95.194722,Non-Fossil Waste,Non-Fossil,14.0,0.0,0,0.0,0.0
6145_G_1,32.298365,-97.785515,Nuclear,Nuclear,1205.0,0.0,0,0.0,0.0
6145_G_2,32.298365,-97.785515,Nuclear,Nuclear,1195.0,0.0,0,0.0,0.0
6251_G_1,28.795,-96.0481,Nuclear,Nuclear,1280.0,0.0,0,0.0,0.0
6251_G_2,28.795,-96.0481,Nuclear,Nuclear,1280.0,0.0,0,0.0,0.0
10184_G_TG1,30.397351,-97.842586,O/G Steam,Oil,2.1,0.0,0,0.0,0.0
3452_B_1,32.8358,-96.5458,O/G Steam,Oil,392.0,0.0,0,0.0,0.0
3452_B_2,32.8358,-96.5458,O/G Steam,Oil,523.0,0.0,0,0.0,0.0
3453_B_6,32.7231,-96.9358,O/G Steam,Oil,122.0,0.0,0,0.0,0.0
